Transaction_Date,Hospital_ID,Hospital_Name,Hospital_Type,Hospital_Size,Territory,Product_ID,Product_Name,Product_Category,Units_Sold,Unit_Price,Total_Revenue,Inventory_Level,Stockout_Flag,Market_Index,Promotion_Flag,Year,Month,Quarter,Day_of_Week,Is_Weekend,Day_of_Month,Week_of_Year,Calculated_Revenue,Revenue_Difference
2024-03-22,H003,Hospital_C,Tertiary_Care,Medium,West,P004,ECG_System,Cardiology,27,85393.26,2305618.02,103,0,0.5987,0,2024,3,1,4,0,22,12,2305618.02,0.0
2024-03-22,H010,Hospital_J,Tertiary_Care,Large,Central,P001,Imaging_System,Radiology,25,1697122.28,42428057.0,72,0,0.6092,0,2024,3,1,4,0,22,12,42428057.0,0.0
2024-03-22,H009,Hospital_I,Multi_Specialty,Medium,Central,P001,Imaging_System,Radiology,19,1672812.79,31783443.01,72,0,0.6016,0,2024,3,1,4,0,22,12,31783443.01,0.0
2024-03-22,H008,Hospital_H,Specialty_Care,Small,East,P008,Endoscopy_System,Gastroenterology,10,1062935.23,10629352.3,25,0,0.5491,0,2024,3,1,4,0,22,12,10629352.3,0.0
2024-03-22,H001,Hospital_A,Tertiary_Care,Large,North,P001,Imaging_System,Radiology,19,1746894.06,33190987.14,57,0,0.5964,0,2024,3,1,4,0,22,12,33190987.14,0.0
2024-03-22,H003,Hospital_C,Tertiary_Care,Medium,West,P007,Ventilator,Critical_Care,30,356369.94,10691098.2,114,0,0.5736,0,2024,3,1,4,0,22,12,10691098.2,0.0
2024-03-22,H007,Hospital_G,Multi_Specialty,Large,East,P007,Ventilator,Critical_Care,44,339454.64,14936004.16,170,0,0.605,0,2024,3,1,4,0,22,12,14936004.16,0.0
2024-03-22,H008,Hospital_H,Specialty_Care,Small,East,P006,Infusion_Pump,Critical_Care,19,64197.5,1219752.5,28,0,0.5299,0,2024,3,1,4,0,22,12,1219752.5,0.0
2024-03-22,H007,Hospital_G,Multi_Specialty,Large,East,P006,Infusion_Pump,Critical_Care,36,64690.45,2328856.2,135,0,0.5958,0,2024,3,1,4,0,22,12,2328856.2,0.0
2024-03-22,H005,Hospital_E,Specialty_Care,Medium,South,P004,ECG_System,Cardiology,27,82907.3,2238497.1,95,0,0.584,0,2024,3,1,4,0,22,12,2238497.1,0.0
2024-03-22,H006,Hospital_F,Tertiary_Care,Large,South,P003,Patient_Monitor,Patient_Monitoring,47,116852.37,5492061.39,142,0,0.6021,0,2024,3,1,4,0,22,12,5492061.39,0.0
2024-03-22,H010,Hospital_J,Tertiary_Care,Large,Central,P002,Ultrasound_System,Radiology,28,698812.18,19566741.04,77,0,0.5735,0,2024,3,1,4,0,22,12,19566741.04,-0.0
2024-03-22,H003,Hospital_C,Tertiary_Care,Medium,West,P006,Infusion_Pump,Critical_Care,24,63911.28,1533870.72,91,0,0.5353,0,2024,3,1,4,0,22,12,1533870.72,0.0
2024-03-23,H009,Hospital_I,Multi_Specialty,Medium,Central,P004,ECG_System,Cardiology,24,83562.98,2005511.52,77,0,0.5498,0,2024,3,1,5,1,23,12,2005511.52,0.0
2024-03-23,H004,Hospital_D,Multi_Specialty,Medium,West,P007,Ventilator,Critical_Care,22,352007.91,7744174.02,32,0,0.5666,0,2024,3,1,5,1,23,12,7744174.02,0.0
2024-03-23,H009,Hospital_I,Multi_Specialty,Medium,Central,P005,Cardiac_Monitor,Cardiology,26,159181.03,4138706.78,49,0,0.5884,0,2024,3,1,5,1,23,12,4138706.78,0.0
2024-03-23,H007,Hospital_G,Multi_Specialty,Large,East,P003,Patient_Monitor,Patient_Monitoring,44,126216.0,5553504.0,85,0,0.5089,0,2024,3,1,5,1,23,12,5553504.0,0.0
2024-03-23,H009,Hospital_I,Multi_Specialty,Medium,Central,P001,Imaging_System,Radiology,16,1812355.11,28997681.76,33,0,0.5343,0,2024,3,1,5,1,23,12,28997681.76,0.0
2024-03-23,H006,Hospital_F,Tertiary_Care,Large,South,P002,Ultrasound_System,Radiology,22,724192.99,15932245.78,45,0,0.6027,0,2024,3,1,5,1,23,12,15932245.78,0.0
2024-03-23,H002,Hospital_B,Multi_Specialty,Large,North,P008,Endoscopy_System,Gastroenterology,26,1156617.0,30072042.0,101,0,0.5602,0,2024,3,1,5,1,23,12,30072042.0,0.0
2024-03-24,H010,Hospital_J,Tertiary_Care,Large,Central,P002,Ultrasound_System,Radiology,23,782902.95,18006767.85,74,0,0.5739,0,2024,3,1,6,1,24,12,18006767.85,0.0
2024-03-24,H001,Hospital_A,Tertiary_Care,Large,North,P008,Endoscopy_System,Gastroenterology,25,1030443.99,25761099.75,63,0,0.5875,0,2024,3,1,6,1,24,12,25761099.75,0.0
2024-03-24,H002,Hospital_B,Multi_Specialty,Large,North,P001,Imaging_System,Radiology,22,1869198.73,41122372.06,34,0,0.6119,0,2024,3,1,6,1,24,12,41122372.06,0.0
2024-03-24,H002,Hospital_B,Multi_Specialty,Large,North,P005,Cardiac_Monitor,Cardiology,30,152220.58,4566617.4,69,0,0.5595,0,2024,3,1,6,1,24,12,4566617.4,0.0
2024-03-24,H001,Hospital_A,Tertiary_Care,Large,North,P008,Endoscopy_System,Gastroenterology,31,1110662.68,34430543.08,116,0,0.5397,1,2024,3,1,6,1,24,12,34430543.08,0.0
2024-03-24,H003,Hospital_C,Tertiary_Care,Medium,West,P003,Patient_Monitor,Patient_Monitoring,27,130766.17,3530686.59,58,0,0.6047,0,2024,3,1,6,1,24,12,3530686.59,0.0
2024-03-24,H002,Hospital_B,Multi_Specialty,Large,North,P001,Imaging_System,Radiology,26,1756664.94,45673288.44,114,0,0.6412,0,2024,3,1,6,1,24,12,45673288.44,0.0
2024-03-24,H001,Hospital_A,Tertiary_Care,Large,North,P002,Ultrasound_System,Radiology,25,762233.47,19055836.75,70,0,0.5718,0,2024,3,1,6,1,24,12,19055836.75,0.0
2024-03-24,H004,Hospital_D,Multi_Specialty,Medium,West,P007,Ventilator,Critical_Care,28,361467.18,10121081.04,108,0,0.6021,0,2024,3,1,6,1,24,12,10121081.04,0.0
2024-03-24,H002,Hospital_B,Multi_Specialty,Large,North,P007,Ventilator,Critical_Care,41,378560.12,15520964.92,158,0,0.6181,0,2024,3,1,6,1,24,12,15520964.92,0.0
2024-03-25,H006,Hospital_F,Tertiary_Care,Large,South,P007,Ventilator,Critical_Care,39,344873.62,13450071.18,120,0,0.5886,1,2024,3,1,0,0,25,13,13450071.18,0.0
2024-03-25,H010,Hospital_J,Tertiary_Care,Large,Central,P008,Endoscopy_System,Gastroenterology,21,1117767.97,23473127.37,53,0,0.568,0,2024,3,1,0,0,25,13,23473127.37,0.0
2024-03-25,H008,Hospital_H,Specialty_Care,Small,East,P005,Cardiac_Monitor,Cardiology,19,151504.38,2878583.22,47,0,0.5674,1,2024,3,1,0,0,25,13,2878583.22,0.0
2024-03-25,H007,Hospital_G,Multi_Specialty,Large,East,P007,Ventilator,Critical_Care,35,371903.78,13016632.3,73,0,0.5921,0,2024,3,1,0,0,25,13,13016632.3,0.0
2024-03-25,H005,Hospital_E,Specialty_Care,Medium,South,P007,Ventilator,Critical_Care,26,362404.0,9422504.0,61,0,0.5824,0,2024,3,1,0,0,25,13,9422504.0,0.0
2024-03-25,H007,Hospital_G,Multi_Specialty,Large,East,P004,ECG_System,Cardiology,44,74996.33,3299838.52,87,0,0.5288,1,2024,3,1,0,0,25,13,3299838.52,0.0
2024-03-25,H006,Hospital_F,Tertiary_Care,Large,South,P001,Imaging_System,Radiology,25,1852640.94,46316023.5,65,0,0.569,0,2024,3,1,0,0,25,13,46316023.5,0.0
2024-03-25,H004,Hospital_D,Multi_Specialty,Medium,West,P006,Infusion_Pump,Critical_Care,32,66733.52,2135472.64,54,0,0.617,0,2024,3,1,0,0,25,13,2135472.64,0.0
2024-03-25,H001,Hospital_A,Tertiary_Care,Large,North,P002,Ultrasound_System,Radiology,24,783662.71,18807905.04,71,0,0.5301,0,2024,3,1,0,0,25,13,18807905.04,0.0
2024-03-25,H006,Hospital_F,Tertiary_Care,Large,South,P005,Cardiac_Monitor,Cardiology,36,153246.92,5516889.12,97,0,0.6177,1,2024,3,1,0,0,25,13,5516889.12,0.0
2024-03-25,H001,Hospital_A,Tertiary_Care,Large,North,P006,Infusion_Pump,Critical_Care,35,69268.18,2424386.3,81,0,0.559,0,2024,3,1,0,0,25,13,2424386.3,0.0
2024-03-25,H005,Hospital_E,Specialty_Care,Medium,South,P004,ECG_System,Cardiology,22,85656.57,1884444.54,55,0,0.5735,0,2024,3,1,0,0,25,13,1884444.54,0.0
2024-03-25,H005,Hospital_E,Specialty_Care,Medium,South,P002,Ultrasound_System,Radiology,21,774937.29,16273683.09,78,0,0.6255,0,2024,3,1,0,0,25,13,16273683.09,0.0
2024-03-25,H005,Hospital_E,Specialty_Care,Medium,South,P004,ECG_System,Cardiology,28,84039.6,2353108.8,56,0,0.6176,1,2024,3,1,0,0,25,13,2353108.8,-0.0
2024-03-26,H009,Hospital_I,Multi_Specialty,Medium,Central,P008,Endoscopy_System,Gastroenterology,15,1153629.72,17304445.8,43,0,0.628,0,2024,3,1,1,0,26,13,17304445.8,0.0
2024-03-26,H010,Hospital_J,Tertiary_Care,Large,Central,P001,Imaging_System,Radiology,22,1796066.07,39513453.54,43,0,0.568,0,2024,3,1,1,0,26,13,39513453.54,0.0
2024-03-26,H002,Hospital_B,Multi_Specialty,Large,North,P004,ECG_System,Cardiology,39,80197.4,3127698.6,109,0,0.569,0,2024,3,1,1,0,26,13,3127698.6,0.0
2024-03-26,H010,Hospital_J,Tertiary_Care,Large,Central,P005,Cardiac_Monitor,Cardiology,41,153590.46,6297208.86,120,0,0.6297,1,2024,3,1,1,0,26,13,6297208.86,0.0
2024-03-26,H002,Hospital_B,Multi_Specialty,Large,North,P007,Ventilator,Critical_Care,36,367532.21,13231159.56,91,0,0.6115,0,2024,3,1,1,0,26,13,13231159.56,0.0
2024-03-26,H005,Hospital_E,Specialty_Care,Medium,South,P001,Imaging_System,Radiology,15,1753420.11,26301301.65,41,0,0.5781,0,2024,3,1,1,0,26,13,26301301.65,-0.0
2024-03-26,H008,Hospital_H,Specialty_Care,Small,East,P005,Cardiac_Monitor,Cardiology,19,146518.45,2783850.55,69,0,0.5651,0,2024,3,1,1,0,26,13,2783850.55,-0.0
2024-03-26,H010,Hospital_J,Tertiary_Care,Large,Central,P008,Endoscopy_System,Gastroenterology,25,1048633.4,26215835.0,78,0,0.6485,0,2024,3,1,1,0,26,13,26215835.0,0.0
2024-03-26,H007,Hospital_G,Multi_Specialty,Large,East,P004,ECG_System,Cardiology,34,85801.94,2917265.96,110,0,0.5614,0,2024,3,1,1,0,26,13,2917265.96,0.0
2024-03-26,H002,Hospital_B,Multi_Specialty,Large,North,P008,Endoscopy_System,Gastroenterology,23,1112682.42,25591695.66,64,0,0.6053,0,2024,3,1,1,0,26,13,25591695.66,0.0
2024-03-26,H007,Hospital_G,Multi_Specialty,Large,East,P004,ECG_System,Cardiology,35,81306.2,2845717.0,77,0,0.5681,1,2024,3,1,1,0,26,13,2845717.0,0.0
2024-03-27,H002,Hospital_B,Multi_Specialty,Large,North,P002,Ultrasound_System,Radiology,20,777173.03,15543460.6,52,0,0.6441,0,2024,3,1,2,0,27,13,15543460.6,-0.0
2024-03-27,H002,Hospital_B,Multi_Specialty,Large,North,P006,Infusion_Pump,Critical_Care,37,65075.6,2407797.2,63,0,0.5428,0,2024,3,1,2,0,27,13,2407797.2,0.0
2024-03-27,H005,Hospital_E,Specialty_Care,Medium,South,P006,Infusion_Pump,Critical_Care,26,63328.29,1646535.54,96,0,0.5773,0,2024,3,1,2,0,27,13,1646535.54,0.0
2024-03-27,H008,Hospital_H,Specialty_Care,Small,East,P006,Infusion_Pump,Critical_Care,19,64921.18,1233502.42,56,0,0.5967,0,2024,3,1,2,0,27,13,1233502.42,0.0
2024-03-27,H010,Hospital_J,Tertiary_Care,Large,Central,P005,Cardiac_Monitor,Cardiology,29,148361.16,4302473.64,61,0,0.6138,0,2024,3,1,2,0,27,13,4302473.64,0.0
2024-03-27,H001,Hospital_A,Tertiary_Care,Large,North,P005,Cardiac_Monitor,Cardiology,31,146494.63,4541333.53,117,0,0.5652,0,2024,3,1,2,0,27,13,4541333.53,0.0
2024-03-27,H006,Hospital_F,Tertiary_Care,Large,South,P006,Infusion_Pump,Critical_Care,38,62995.07,2393812.66,71,0,0.5477,0,2024,3,1,2,0,27,13,2393812.66,0.0
2024-03-28,H007,Hospital_G,Multi_Specialty,Large,East,P008,Endoscopy_System,Gastroenterology,24,1111201.54,26668836.96,46,0,0.5583,0,2024,3,1,3,0,28,13,26668836.96,0.0
2024-03-28,H010,Hospital_J,Tertiary_Care,Large,Central,P008,Endoscopy_System,Gastroenterology,24,1137348.82,27296371.68,68,0,0.6261,0,2024,3,1,3,0,28,13,27296371.68,0.0
2024-03-28,H009,Hospital_I,Multi_Specialty,Medium,Central,P001,Imaging_System,Radiology,16,1794066.78,28705068.48,46,0,0.555,0,2024,3,1,3,0,28,13,28705068.48,0.0
2024-03-28,H007,Hospital_G,Multi_Specialty,Large,East,P008,Endoscopy_System,Gastroenterology,28,1130996.57,31667903.96,81,0,0.5179,0,2024,3,1,3,0,28,13,31667903.96,0.0
2024-03-28,H006,Hospital_F,Tertiary_Care,Large,South,P001,Imaging_System,Radiology,26,1774210.28,46129467.28,47,0,0.6201,0,2024,3,1,3,0,28,13,46129467.28,0.0
2024-03-28,H007,Hospital_G,Multi_Specialty,Large,East,P003,Patient_Monitor,Patient_Monitoring,45,123595.01,5561775.45,145,0,0.6198,1,2024,3,1,3,0,28,13,5561775.45,0.0
2024-03-28,H010,Hospital_J,Tertiary_Care,Large,Central,P005,Cardiac_Monitor,Cardiology,33,150395.04,4963036.32,86,0,0.5687,0,2024,3,1,3,0,28,13,4963036.32,0.0
2024-03-28,H010,Hospital_J,Tertiary_Care,Large,Central,P007,Ventilator,Critical_Care,34,342904.76,11658761.84,91,0,0.6454,0,2024,3,1,3,0,28,13,11658761.84,0.0
2024-03-28,H010,Hospital_J,Tertiary_Care,Large,Central,P007,Ventilator,Critical_Care,37,335861.95,12426892.15,112,0,0.6024,0,2024,3,1,3,0,28,13,12426892.15,0.0
2024-03-28,H003,Hospital_C,Tertiary_Care,Medium,West,P002,Ultrasound_System,Radiology,17,723220.09,12294741.53,50,0,0.6167,0,2024,3,1,3,0,28,13,12294741.53,0.0
2024-03-28,H005,Hospital_E,Specialty_Care,Medium,South,P008,Endoscopy_System,Gastroenterology,22,1091151.6,24005335.2,54,0,0.6129,0,2024,3,1,3,0,28,13,24005335.2,-0.0
2024-03-28,H006,Hospital_F,Tertiary_Care,Large,South,P007,Ventilator,Critical_Care,33,377846.9,12468947.7,62,0,0.5568,0,2024,3,1,3,0,28,13,12468947.7,-0.0
2024-03-28,H001,Hospital_A,Tertiary_Care,Large,North,P001,Imaging_System,Radiology,26,1824080.26,47426086.76,73,0,0.5815,1,2024,3,1,3,0,28,13,47426086.76,0.0
2024-03-28,H007,Hospital_G,Multi_Specialty,Large,East,P003,Patient_Monitor,Patient_Monitoring,42,122762.0,5156004.0,69,0,0.5955,0,2024,3,1,3,0,28,13,5156004.0,0.0
2024-03-29,H006,Hospital_F,Tertiary_Care,Large,South,P007,Ventilator,Critical_Care,40,351194.32,14047772.8,120,0,0.582,1,2024,3,1,4,0,29,13,14047772.8,0.0
2024-03-29,H003,Hospital_C,Tertiary_Care,Medium,West,P001,Imaging_System,Radiology,23,1760290.03,40486670.69,61,0,0.578,1,2024,3,1,4,0,29,13,40486670.69,0.0
2024-03-29,H005,Hospital_E,Specialty_Care,Medium,South,P008,Endoscopy_System,Gastroenterology,19,1104455.29,20984650.51,77,0,0.5919,0,2024,3,1,4,0,29,13,20984650.51,0.0
2024-03-29,H002,Hospital_B,Multi_Specialty,Large,North,P001,Imaging_System,Radiology,19,1789488.44,34000280.36,49,0,0.5806,0,2024,3,1,4,0,29,13,34000280.36,0.0
2024-03-29,H006,Hospital_F,Tertiary_Care,Large,South,P004,ECG_System,Cardiology,33,82487.27,2722079.91,64,0,0.5967,0,2024,3,1,4,0,29,13,2722079.91,0.0
2024-03-29,H003,Hospital_C,Tertiary_Care,Medium,West,P007,Ventilator,Critical_Care,28,348820.13,9766963.64,96,0,0.612,0,2024,3,1,4,0,29,13,9766963.64,0.0
2024-03-29,H004,Hospital_D,Multi_Specialty,Medium,West,P008,Endoscopy_System,Gastroenterology,18,1097348.42,19752271.56,45,0,0.6387,0,2024,3,1,4,0,29,13,19752271.56,0.0
2024-03-29,H003,Hospital_C,Tertiary_Care,Medium,West,P005,Cardiac_Monitor,Cardiology,31,150253.87,4657869.97,86,0,0.5605,0,2024,3,1,4,0,29,13,4657869.97,0.0
2024-03-30,H001,Hospital_A,Tertiary_Care,Large,North,P003,Patient_Monitor,Patient_Monitoring,39,126102.69,4918004.91,71,0,0.5574,0,2024,3,1,5,1,30,13,4918004.91,0.0
2024-03-30,H007,Hospital_G,Multi_Specialty,Large,East,P003,Patient_Monitor,Patient_Monitoring,40,125488.86,5019554.4,76,0,0.5815,0,2024,3,1,5,1,30,13,5019554.4,0.0
2024-03-30,H010,Hospital_J,Tertiary_Care,Large,Central,P008,Endoscopy_System,Gastroenterology,18,1131149.86,20360697.48,65,0,0.623,0,2024,3,1,5,1,30,13,20360697.48,0.0
2024-03-30,H009,Hospital_I,Multi_Specialty,Medium,Central,P003,Patient_Monitor,Patient_Monitoring,32,126805.96,4057790.72,78,0,0.6011,0,2024,3,1,5,1,30,13,4057790.72,0.0
2024-03-30,H004,Hospital_D,Multi_Specialty,Medium,West,P002,Ultrasound_System,Radiology,17,781660.77,13288233.09,58,0,0.5642,0,2024,3,1,5,1,30,13,13288233.09,0.0
2024-03-30,H010,Hospital_J,Tertiary_Care,Large,Central,P008,Endoscopy_System,Gastroenterology,21,1099595.78,23091511.38,64,0,0.6218,0,2024,3,1,5,1,30,13,23091511.38,0.0
2024-03-30,H006,Hospital_F,Tertiary_Care,Large,South,P002,Ultrasound_System,Radiology,22,796919.76,17532234.72,74,0,0.5777,0,2024,3,1,5,1,30,13,17532234.72,0.0
2024-03-31,H007,Hospital_G,Multi_Specialty,Large,East,P003,Patient_Monitor,Patient_Monitoring,44,120919.23,5320446.12,70,0,0.6269,0,2024,3,1,6,1,31,13,5320446.12,0.0
2024-03-31,H002,Hospital_B,Multi_Specialty,Large,North,P002,Ultrasound_System,Radiology,24,733215.08,17597161.92,57,0,0.6113,0,2024,3,1,6,1,31,13,17597161.92,0.0
2024-03-31,H003,Hospital_C,Tertiary_Care,Medium,West,P001,Imaging_System,Radiology,22,1614977.18,35529497.96,41,0,0.6191,1,2024,3,1,6,1,31,13,35529497.96,0.0
2024-03-31,H004,Hospital_D,Multi_Specialty,Medium,West,P001,Imaging_System,Radiology,15,1860305.25,27904578.75,45,0,0.6305,0,2024,3,1,6,1,31,13,27904578.75,0.0
2024-03-31,H007,Hospital_G,Multi_Specialty,Large,East,P004,ECG_System,Cardiology,35,86144.41,3015054.35,79,0,0.5429,0,2024,3,1,6,1,31,13,3015054.35,0.0
2024-03-31,H008,Hospital_H,Specialty_Care,Small,East,P002,Ultrasound_System,Radiology,12,725132.7,8701592.4,29,0,0.5791,0,2024,3,1,6,1,31,13,8701592.4,0.0
2024-03-31,H003,Hospital_C,Tertiary_Care,Medium,West,P002,Ultrasound_System,Radiology,15,724329.23,10864938.45,36,0,0.5612,0,2024,3,1,6,1,31,13,10864938.45,0.0
2024-03-31,H003,Hospital_C,Tertiary_Care,Medium,West,P004,ECG_System,Cardiology,25,80298.21,2007455.25,53,0,0.5895,1,2024,3,1,6,1,31,13,2007455.25,-0.0
2024-03-31,H007,Hospital_G,Multi_Specialty,Large,East,P008,Endoscopy_System,Gastroenterology,24,1141075.78,27385818.72,67,0,0.5808,0,2024,3,1,6,1,31,13,27385818.72,0.0
2024-03-31,H001,Hospital_A,Tertiary_Care,Large,North,P001,Imaging_System,Radiology,17,1815648.21,30866019.57,21,0,0.6069,0,2024,3,1,6,1,31,13,30866019.57,0.0
2024-03-31,H004,Hospital_D,Multi_Specialty,Medium,West,P004,ECG_System,Cardiology,29,86227.31,2500591.99,61,0,0.6565,1,2024,3,1,6,1,31,13,2500591.99,0.0
2024-03-31,H007,Hospital_G,Multi_Specialty,Large,East,P006,Infusion_Pump,Critical_Care,43,69510.8,2988964.4,99,0,0.5776,1,2024,3,1,6,1,31,13,2988964.4,0.0
2024-03-31,H002,Hospital_B,Multi_Specialty,Large,North,P006,Infusion_Pump,Critical_Care,46,61386.89,2823796.94,78,0,0.6488,1,2024,3,1,6,1,31,13,2823796.94,0.0
2024-03-31,H007,Hospital_G,Multi_Specialty,Large,East,P008,Endoscopy_System,Gastroenterology,28,1055813.2,29562769.6,111,0,0.5912,0,2024,3,1,6,1,31,13,29562769.6,0.0
2024-04-01,H009,Hospital_I,Multi_Specialty,Medium,Central,P001,Imaging_System,Radiology,14,1734456.65,24282393.1,31,0,0.5166,1,2024,4,2,0,0,1,14,24282393.1,0.0
2024-04-01,H009,Hospital_I,Multi_Specialty,Medium,Central,P005,Cardiac_Monitor,Cardiology,27,151182.84,4081936.68,69,0,0.564,1,2024,4,2,0,0,1,14,4081936.68,0.0
2024-04-01,H001,Hospital_A,Tertiary_Care,Large,North,P007,Ventilator,Critical_Care,36,353486.63,12725518.68,104,0,0.5583,0,2024,4,2,0,0,1,14,12725518.68,0.0
2024-04-01,H003,Hospital_C,Tertiary_Care,Medium,West,P001,Imaging_System,Radiology,19,1766303.83,33559772.77,39,0,0.6767,0,2024,4,2,0,0,1,14,33559772.77,0.0
2024-04-01,H002,Hospital_B,Multi_Specialty,Large,North,P007,Ventilator,Critical_Care,40,345078.94,13803157.6,112,0,0.6101,0,2024,4,2,0,0,1,14,13803157.6,0.0
2024-04-01,H006,Hospital_F,Tertiary_Care,Large,South,P001,Imaging_System,Radiology,27,1748879.49,47219746.23,68,0,0.6012,0,2024,4,2,0,0,1,14,47219746.23,0.0
2024-04-01,H008,Hospital_H,Specialty_Care,Small,East,P005,Cardiac_Monitor,Cardiology,17,155753.79,2647814.43,55,0,0.6261,0,2024,4,2,0,0,1,14,2647814.43,0.0
2024-04-01,H001,Hospital_A,Tertiary_Care,Large,North,P004,ECG_System,Cardiology,35,87325.13,3056379.55,79,0,0.5945,0,2024,4,2,0,0,1,14,3056379.55,-0.0
2024-04-01,H003,Hospital_C,Tertiary_Care,Medium,West,P002,Ultrasound_System,Radiology,15,776740.19,11651102.85,24,0,0.5726,0,2024,4,2,0,0,1,14,11651102.85,0.0
2024-04-02,H005,Hospital_E,Specialty_Care,Medium,South,P005,Cardiac_Monitor,Cardiology,22,156315.25,3438935.5,53,0,0.6054,0,2024,4,2,1,0,2,14,3438935.5,0.0
2024-04-02,H007,Hospital_G,Multi_Specialty,Large,East,P003,Patient_Monitor,Patient_Monitoring,41,125596.09,5149439.69,141,0,0.6413,0,2024,4,2,1,0,2,14,5149439.69,0.0
2024-04-02,H010,Hospital_J,Tertiary_Care,Large,Central,P005,Cardiac_Monitor,Cardiology,39,148512.15,5791973.85,124,0,0.5962,0,2024,4,2,1,0,2,14,5791973.85,0.0
2024-04-02,H008,Hospital_H,Specialty_Care,Small,East,P008,Endoscopy_System,Gastroenterology,10,1061568.62,10615686.2,35,0,0.5407,0,2024,4,2,1,0,2,14,10615686.2,-0.0
2024-04-02,H002,Hospital_B,Multi_Specialty,Large,North,P002,Ultrasound_System,Radiology,23,742237.07,17071452.61,87,0,0.6028,0,2024,4,2,1,0,2,14,17071452.61,0.0
2024-04-02,H007,Hospital_G,Multi_Specialty,Large,East,P003,Patient_Monitor,Patient_Monitoring,45,126797.84,5705902.8,94,0,0.5749,1,2024,4,2,1,0,2,14,5705902.8,0.0
2024-04-02,H010,Hospital_J,Tertiary_Care,Large,Central,P002,Ultrasound_System,Radiology,22,759778.06,16715117.32,57,0,0.5791,0,2024,4,2,1,0,2,14,16715117.32,0.0
2024-04-02,H009,Hospital_I,Multi_Specialty,Medium,Central,P002,Ultrasound_System,Radiology,15,758585.4,11378781.0,22,0,0.5226,1,2024,4,2,1,0,2,14,11378781.0,0.0
2024-04-02,H008,Hospital_H,Specialty_Care,Small,East,P004,ECG_System,Cardiology,15,87954.56,1319318.4,47,0,0.5674,0,2024,4,2,1,0,2,14,1319318.4,0.0
2024-04-02,H010,Hospital_J,Tertiary_Care,Large,Central,P005,Cardiac_Monitor,Cardiology,34,145813.8,4957669.2,62,0,0.5889,0,2024,4,2,1,0,2,14,4957669.2,0.0
2024-04-02,H006,Hospital_F,Tertiary_Care,Large,South,P003,Patient_Monitor,Patient_Monitoring,48,128472.98,6166703.04,177,0,0.5336,1,2024,4,2,1,0,2,14,6166703.04,0.0
2024-04-02,H006,Hospital_F,Tertiary_Care,Large,South,P006,Infusion_Pump,Critical_Care,35,70917.0,2482095.0,111,0,0.5753,0,2024,4,2,1,0,2,14,2482095.0,0.0
2024-04-02,H005,Hospital_E,Specialty_Care,Medium,South,P001,Imaging_System,Radiology,20,1937255.74,38745114.8,63,0,0.6185,0,2024,4,2,1,0,2,14,38745114.8,0.0
2024-04-02,H006,Hospital_F,Tertiary_Care,Large,South,P008,Endoscopy_System,Gastroenterology,22,1128636.04,24829992.88,75,0,0.6043,0,2024,4,2,1,0,2,14,24829992.88,-0.0
2024-04-02,H005,Hospital_E,Specialty_Care,Medium,South,P001,Imaging_System,Radiology,23,1783309.9,41016127.7,79,0,0.6117,1,2024,4,2,1,0,2,14,41016127.7,0.0
2024-04-02,H008,Hospital_H,Specialty_Care,Small,East,P008,Endoscopy_System,Gastroenterology,8,1100586.27,8804690.16,5,1,0.5646,0,2024,4,2,1,0,2,14,8804690.16,0.0
2024-04-02,H003,Hospital_C,Tertiary_Care,Medium,West,P005,Cardiac_Monitor,Cardiology,26,137816.14,3583219.64,47,0,0.5699,0,2024,4,2,1,0,2,14,3583219.64,-0.0
2024-04-02,H001,Hospital_A,Tertiary_Care,Large,North,P001,Imaging_System,Radiology,20,1841557.92,36831158.4,61,0,0.5946,0,2024,4,2,1,0,2,14,36831158.4,0.0
2024-04-03,H005,Hospital_E,Specialty_Care,Medium,South,P007,Ventilator,Critical_Care,34,341555.17,11612875.78,116,0,0.5446,1,2024,4,2,2,0,3,14,11612875.78,0.0
2024-04-03,H004,Hospital_D,Multi_Specialty,Medium,West,P002,Ultrasound_System,Radiology,17,719091.41,12224553.97,37,0,0.5536,0,2024,4,2,2,0,3,14,12224553.97,0.0
2024-04-03,H004,Hospital_D,Multi_Specialty,Medium,West,P004,ECG_System,Cardiology,26,88327.96,2296526.96,69,0,0.5675,0,2024,4,2,2,0,3,14,2296526.96,0.0
2024-04-03,H007,Hospital_G,Multi_Specialty,Large,East,P006,Infusion_Pump,Critical_Care,33,66055.4,2179828.2,80,0,0.5492,0,2024,4,2,2,0,3,14,2179828.2,0.0
2024-04-03,H007,Hospital_G,Multi_Specialty,Large,East,P004,ECG_System,Cardiology,36,82906.9,2984648.4,117,0,0.5782,0,2024,4,2,2,0,3,14,2984648.4,0.0
2024-04-03,H001,Hospital_A,Tertiary_Care,Large,North,P008,Endoscopy_System,Gastroenterology,27,1113586.06,30066823.62,100,0,0.5984,0,2024,4,2,2,0,3,14,30066823.62,0.0
2024-04-03,H008,Hospital_H,Specialty_Care,Small,East,P007,Ventilator,Critical_Care,23,345176.73,7939064.79,86,0,0.5567,0,2024,4,2,2,0,3,14,7939064.79,0.0
2024-04-03,H001,Hospital_A,Tertiary_Care,Large,North,P004,ECG_System,Cardiology,35,88578.67,3100253.45,71,0,0.5428,0,2024,4,2,2,0,3,14,3100253.45,0.0
